Time/Date, W, X, Y, Z, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
11:47:34 07/04/2014,0.02,0.59,0.44,-0.68,-0.42,-0.56,-0.05,-42.72,-68.97,638.79,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.04,0.60,0.43,-0.68,-0.44,-0.55,-0.01,-41.38,-69.09,638.92,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.06,0.61,0.41,-0.68,-0.53,-0.61,-0.04,-42.24,-67.87,639.22,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.08,0.62,0.40,-0.67,-0.54,-0.64,-0.08,-40.89,-68.79,639.34,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.10,0.63,0.38,-0.67,-0.57,-0.66,-0.11,-40.53,-69.58,639.53,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.12,0.63,0.36,-0.67,-0.65,-0.71,-0.06,-41.32,-68.73,639.59,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.15,0.64,0.35,-0.67,-0.65,-0.75,-0.04,-43.09,-70.25,639.59,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.17,0.65,0.33,-0.67,-0.69,-0.77,-0.04,-43.64,-68.42,639.89,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.19,0.66,0.31,-0.66,-0.78,-0.84,0.01,-43.46,-70.74,639.95,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.21,0.66,0.29,-0.66,-0.76,-0.86,-0.05,-43.03,-69.76,640.20,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.23,0.67,0.28,-0.65,-0.79,-0.89,-0.09,-42.24,-70.19,640.56,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.25,0.67,0.26,-0.65,-0.82,-0.96,-0.04,-42.05,-69.64,640.81,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.27,0.68,0.24,-0.64,-0.85,-1.04,-0.08,-42.11,-68.73,641.24,425.00,1654.00,1360.00
11:47:34 07/04/2014,0.29,0.68,0.22,-0.64,-0.88,-1.07,-0.09,-42.30,-69.09,641.48,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.31,0.68,0.20,-0.63,-0.88,-1.13,-0.03,-42.18,-69.70,641.54,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.33,0.69,0.18,-0.62,-0.89,-1.16,-0.13,-43.52,-72.45,641.91,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.35,0.69,0.16,-0.62,-0.92,-1.21,-0.11,-43.15,-73.43,642.21,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.36,0.69,0.15,-0.61,-0.94,-1.30,-0.10,-42.66,-72.02,642.52,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.38,0.69,0.13,-0.60,-0.92,-1.36,-0.04,-42.18,-70.74,642.76,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.40,0.69,0.11,-0.59,-0.94,-1.39,-0.04,-43.03,-70.25,643.25,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.42,0.69,0.09,-0.58,-0.95,-1.47,-0.13,-43.76,-70.07,643.80,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.44,0.69,0.07,-0.57,-0.95,-1.49,-0.06,-41.75,-69.82,644.16,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.45,0.69,0.05,-0.56,-0.95,-1.51,-0.06,-40.47,-69.40,644.47,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.47,0.69,0.03,-0.55,-0.91,-1.63,-0.20,-40.34,-70.62,644.84,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.49,0.69,0.01,-0.54,-0.94,-1.68,-0.19,-40.22,-74.65,645.02,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.50,0.69,-0.01,-0.53,-0.95,-1.76,-0.20,-41.32,-76.60,645.20,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.52,0.68,-0.03,-0.52,-0.86,-1.79,-0.20,-41.14,-75.50,645.32,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.53,0.68,-0.05,-0.50,-0.89,-1.85,-0.18,-41.38,-73.97,645.75,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.55,0.67,-0.07,-0.49,-0.83,-1.90,-0.15,-41.50,-72.33,645.93,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.56,0.67,-0.09,-0.48,-0.82,-1.96,-0.15,-41.32,-69.89,646.36,-1327.00,929.00,1360.00
11:47:34 07/04/2014,0.58,0.66,-0.11,-0.46,-0.81,-2.00,-0.15,-42.30,-69.34,646.67,-1409.00,-1528.00,1039.00
11:47:34 07/04/2014,0.59,0.66,-0.13,-0.45,-0.75,-2.05,-0.20,-42.85,-69.09,647.09,-1409.00,-1528.00,1039.00
11:47:34 07/04/2014,0.60,0.65,-0.15,-0.43,-0.73,-2.05,-0.21,-41.87,-67.57,647.46,-1409.00,-1528.00,1039.00
11:47:34 07/04/2014,0.62,0.64,-0.17,-0.42,-0.72,-2.12,-0.30,-44.01,-69.89,647.64,-1409.00,-1528.00,1039.00
11:47:34 07/04/2014,0.63,0.64,-0.19,-0.40,-0.71,-2.18,-0.22,-42.05,-73.00,647.28,-1409.00,-1528.00,1039.00
11:47:34 07/04/2014,0.64,0.63,-0.21,-0.39,-0.65,-2.21,-0.13,-39.86,-72.81,647.28,-1409.00,-1528.00,1039.00
11:47:34 07/04/2014,0.65,0.62,-0.23,-0.37,-0.55,-2.23,-0.16,-41.02,-74.65,647.58,-1409.00,-1528.00,1039.00
11:47:34 07/04/2014,0.66,0.61,-0.24,-0.36,-0.53,-2.29,-0.22,-41.75,-75.62,648.07,-1409.00,-1528.00,1039.00
11:47:34 07/04/2014,0.67,0.60,-0.26,-0.34,-0.47,-2.31,-0.25,-41.81,-75.50,648.32,-1409.00,-1528.00,1039.00
11:47:34 07/04/2014,0.62,-0.03,-0.70,0.36,0.81,-0.81,-0.13,-35.46,-69.27,636.47,704.00,-2804.00,947.00
11:47:34 07/04/2014,0.60,-0.04,-0.70,0.38,0.75,-0.80,-0.24,-35.71,-68.12,636.41,704.00,-2804.00,947.00
11:47:34 07/04/2014,0.59,-0.06,-0.70,0.40,0.70,-0.71,-0.18,-35.40,-68.42,635.74,704.00,-2804.00,947.00
11:47:34 07/04/2014,0.58,-0.08,-0.70,0.41,0.66,-0.71,-0.13,-38.57,-66.10,635.56,704.00,-2804.00,947.00
11:47:34 07/04/2014,0.56,-0.10,-0.70,0.43,0.63,-0.64,-0.12,-38.51,-64.64,635.13,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.55,-0.12,-0.70,0.44,0.62,-0.62,-0.14,-39.98,-66.53,634.70,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.53,-0.14,-0.70,0.46,0.56,-0.60,-0.14,-41.38,-68.12,634.28,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.52,-0.16,-0.70,0.47,0.50,-0.56,-0.06,-41.44,-67.14,633.85,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.50,-0.18,-0.69,0.48,0.39,-0.58,-0.05,-39.86,-63.48,633.67,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.49,-0.20,-0.69,0.50,0.41,-0.51,-0.07,-38.27,-62.26,633.06,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.47,-0.22,-0.69,0.51,0.36,-0.48,-0.08,-37.17,-65.37,633.36,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.45,-0.23,-0.68,0.52,0.29,-0.44,-0.14,-37.60,-68.18,633.36,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.44,-0.25,-0.68,0.53,0.27,-0.47,-0.07,-39.79,-67.08,633.30,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.42,-0.27,-0.67,0.54,0.21,-0.44,-0.08,-40.47,-64.09,633.18,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.40,-0.29,-0.67,0.56,0.18,-0.42,-0.08,-41.69,-65.12,632.87,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.38,-0.31,-0.66,0.57,0.05,-0.43,-0.08,-42.30,-66.65,632.75,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.37,-0.32,-0.66,0.58,0.03,-0.44,-0.14,-43.95,-67.81,632.51,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.35,-0.34,-0.65,0.59,-0.08,-0.46,-0.01,-43.03,-68.30,632.39,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.33,-0.36,-0.64,0.59,-0.09,-0.40,0.12,-40.47,-62.32,631.90,704.00,-2804.00,947.00
11:47:35 07/04/2014,0.31,-0.37,-0.63,0.60,-0.03,-0.48,-0.03,-41.81,-64.64,632.20,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.29,-0.39,-0.62,0.61,-0.18,-0.44,-0.03,-31.07,-73.30,632.45,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.27,-0.40,-0.61,0.62,-0.24,-0.46,-0.08,-30.76,-74.40,632.69,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.25,-0.42,-0.61,0.63,-0.31,-0.46,-0.05,-33.20,-71.59,632.69,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.23,-0.44,-0.60,0.63,-0.32,-0.48,-0.16,-37.05,-66.22,632.69,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.21,-0.45,-0.58,0.64,-0.42,-0.50,-0.12,-39.00,-63.48,632.81,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.19,-0.46,-0.57,0.65,-0.45,-0.53,-0.04,-42.66,-61.16,632.81,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.17,-0.48,-0.56,0.65,-0.44,-0.57,-0.13,-47.79,-63.11,632.87,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.15,-0.49,-0.55,0.66,-0.55,-0.59,-0.07,-47.79,-64.88,632.93,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.13,-0.51,-0.54,0.66,-0.59,-0.61,-0.06,-47.55,-66.28,632.87,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.11,-0.52,-0.53,0.66,-0.59,-0.67,0.04,-49.56,-67.81,632.81,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.09,-0.53,-0.51,0.67,-0.64,-0.72,-0.02,-46.02,-69.76,633.12,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.07,-0.54,-0.50,0.67,-0.65,-0.70,-0.05,-41.32,-70.13,633.42,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.05,-0.55,-0.49,0.67,-0.72,-0.75,-0.03,-41.50,-70.13,633.73,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.03,-0.57,-0.47,0.67,-0.77,-0.79,0.05,-41.08,-68.24,633.97,2179.00,-960.00,687.00
11:47:35 07/04/2014,0.00,-0.58,-0.46,0.68,-0.80,-0.90,-0.07,-42.18,-68.85,634.28,2179.00,-960.00,687.00
11:47:35 07/04/2014,-0.02,-0.59,-0.44,0.68,-0.75,-0.86,-0.11,-41.69,-70.19,634.58,2179.00,-960.00,687.00
11:47:35 07/04/2014,-0.04,-0.60,-0.43,0.68,-0.83,-0.96,-0.08,-41.44,-68.54,634.95,2179.00,-960.00,687.00
11:47:35 07/04/2014,-0.06,-0.61,-0.41,0.68,-0.88,-1.04,0.01,-41.87,-69.40,635.07,2179.00,-960.00,687.00
11:47:35 07/04/2014,-0.08,-0.62,-0.40,0.68,-0.87,-1.04,-0.13,-41.87,-68.60,635.44,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.10,-0.62,-0.38,0.67,-0.90,-1.12,-0.09,-44.01,-70.50,635.74,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.12,-0.63,-0.37,0.67,-0.90,-1.17,-0.05,-42.18,-69.09,635.93,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.14,-0.64,-0.35,0.67,-0.90,-1.21,-0.02,-41.81,-69.46,636.11,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.16,-0.65,-0.33,0.67,-0.94,-1.24,-0.09,-42.11,-71.17,636.54,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.18,-0.65,-0.32,0.66,-0.97,-1.33,-0.12,-41.08,-72.27,636.78,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.20,-0.66,-0.30,0.66,-0.94,-1.39,-0.07,-39.73,-71.41,636.90,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.22,-0.66,-0.28,0.66,-0.93,-1.44,-0.13,-40.89,-71.29,637.39,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.24,-0.67,-0.26,0.65,-0.93,-1.51,-0.13,-41.87,-71.47,637.76,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.26,-0.67,-0.24,0.65,-0.95,-1.58,-0.15,-42.24,-69.95,638.12,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.28,-0.68,-0.23,0.64,-0.92,-1.64,-0.11,-41.81,-68.54,638.24,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.30,-0.68,-0.21,0.63,-0.91,-1.63,-0.16,-42.54,-68.05,638.73,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.32,-0.68,-0.19,0.63,-0.89,-1.73,-0.15,-42.72,-68.60,639.04,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.34,-0.69,-0.17,0.62,-0.90,-1.75,-0.15,-41.75,-67.81,639.40,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.36,-0.69,-0.15,0.61,-0.87,-1.83,-0.16,-42.36,-69.89,639.59,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.38,-0.69,-0.13,0.60,-0.85,-1.87,-0.16,-41.20,-70.37,639.71,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.39,-0.69,-0.11,0.59,-0.82,-1.94,-0.14,-41.44,-72.63,639.89,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.41,-0.69,-0.09,0.59,-0.82,-2.00,-0.13,-40.41,-73.24,640.20,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.43,-0.69,-0.07,0.58,-0.74,-2.00,-0.14,-39.25,-72.20,640.44,0.00,1843.00,1344.00
11:47:35 07/04/2014,-0.45,-0.69,-0.05,0.57,-0.71,-2.05,-0.26,-41.99,-72.81,641.05,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.46,-0.69,-0.04,0.55,-0.66,-2.13,-0.28,-42.85,-74.46,641.30,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.48,-0.69,-0.02,0.54,-0.65,-2.17,-0.22,-41.63,-72.08,641.54,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.50,-0.69,0.00,0.53,-0.65,-2.21,-0.19,-41.75,-70.68,641.78,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.51,-0.68,0.02,0.52,-0.57,-2.22,-0.15,-40.65,-70.80,641.78,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.53,-0.68,0.04,0.51,-0.53,-2.23,-0.20,-40.53,-71.17,642.03,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.54,-0.67,0.06,0.50,-0.46,-2.27,-0.17,-40.22,-71.72,642.03,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.56,-0.67,0.08,0.48,-0.47,-2.33,-0.20,-40.71,-72.08,642.58,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.57,-0.67,0.10,0.47,-0.42,-2.37,-0.22,-39.25,-72.69,642.64,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.59,-0.66,0.12,0.46,-0.32,-2.34,-0.32,-39.49,-72.39,642.82,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.60,-0.65,0.14,0.44,-0.29,-2.38,-0.38,-42.79,-72.94,642.94,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.61,-0.65,0.16,0.43,-0.27,-2.41,-0.33,-40.65,-71.47,642.88,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.62,-0.64,0.18,0.41,-0.20,-2.40,-0.26,-38.88,-69.34,642.70,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.64,-0.63,0.20,0.40,-0.14,-2.40,-0.23,-39.61,-69.46,642.70,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.65,-0.62,0.22,0.38,-0.06,-2.42,-0.21,-40.65,-71.04,642.64,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.66,-0.62,0.24,0.36,-0.05,-2.45,-0.27,-41.14,-71.29,642.70,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.67,-0.61,0.25,0.35,0.04,-2.43,-0.22,-39.00,-70.92,642.46,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.68,-0.60,0.27,0.33,0.09,-2.41,-0.22,-38.82,-70.13,642.64,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.69,-0.59,0.29,0.32,0.09,-2.42,-0.30,-41.75,-71.11,642.82,-1572.00,456.00,1314.00
11:47:35 07/04/2014,-0.70,-0.58,0.31,0.30,0.27,-2.42,-0.32,-41.87,-71.66,642.64,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.70,-0.57,0.33,0.28,0.25,-2.38,-0.35,-39.55,-70.01,642.70,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.71,-0.55,0.34,0.26,0.28,-2.40,-0.37,-41.38,-70.25,642.27,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.72,-0.54,0.36,0.25,0.41,-2.34,-0.20,-38.15,-69.70,641.91,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.72,-0.53,0.38,0.23,0.43,-2.33,-0.25,-39.31,-70.13,641.91,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.73,-0.52,0.39,0.21,0.45,-2.31,-0.23,-39.61,-72.45,641.48,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.74,-0.50,0.41,0.19,0.46,-2.27,-0.36,-40.04,-72.33,641.24,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.74,-0.49,0.43,0.17,0.54,-2.24,-0.33,-40.59,-72.39,640.99,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.74,-0.48,0.44,0.15,0.59,-2.23,-0.25,-38.94,-71.47,640.81,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.75,-0.46,0.46,0.14,0.69,-2.15,-0.22,-38.70,-69.70,640.75,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.75,-0.45,0.47,0.12,0.69,-2.21,-0.29,-38.76,-69.21,640.56,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.75,-0.43,0.49,0.10,0.79,-2.06,-0.10,-36.01,-68.79,640.20,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.76,-0.42,0.50,0.08,0.69,-2.07,-0.32,-38.88,-69.27,640.20,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.76,-0.40,0.51,0.06,0.79,-2.04,-0.56,-41.75,-69.15,639.53,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.76,-0.38,0.53,0.04,0.79,-2.00,-0.15,-37.78,-68.05,639.16,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.76,-0.37,0.54,0.02,0.87,-1.93,-0.18,-39.86,-68.05,638.79,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.76,-0.35,0.55,0.00,0.91,-1.83,-0.14,-40.41,-68.30,638.37,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.75,-0.33,0.56,-0.02,0.87,-1.82,-0.14,-39.92,-69.27,638.00,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.75,-0.32,0.58,-0.04,0.88,-1.81,-0.13,-39.67,-69.95,637.45,-1196.00,-1953.00,886.00
11:47:35 07/04/2014,-0.75,-0.30,0.59,-0.06,0.91,-1.72,-0.22,-39.31,-70.13,637.21,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.75,-0.28,0.60,-0.07,0.94,-1.70,-0.22,-38.64,-70.56,636.66,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.74,-0.26,0.61,-0.09,1.00,-1.59,-0.27,-38.57,-69.40,636.47,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.74,-0.25,0.62,-0.11,0.97,-1.54,-0.25,-39.00,-67.08,636.23,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.73,-0.23,0.63,-0.13,0.93,-1.51,-0.32,-39.92,-67.14,635.80,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.73,-0.21,0.63,-0.15,0.97,-1.43,-0.31,-40.04,-67.32,635.25,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.72,-0.19,0.64,-0.17,0.99,-1.42,-0.19,-40.34,-67.38,634.70,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.72,-0.17,0.65,-0.19,1.03,-1.30,-0.15,-40.41,-68.85,634.22,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.71,-0.15,0.66,-0.21,0.99,-1.26,-0.30,-40.47,-70.31,633.73,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.70,-0.13,0.66,-0.22,0.98,-1.24,-0.28,-38.88,-70.74,633.30,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.69,-0.11,0.67,-0.24,0.91,-1.17,-0.27,-37.23,-70.37,633.00,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.68,-0.10,0.67,-0.26,0.94,-1.12,-0.21,-39.25,-66.04,632.87,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.67,-0.08,0.68,-0.28,0.92,-1.07,-0.24,-37.66,-65.98,632.57,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.66,-0.06,0.68,-0.29,0.86,-1.00,-0.10,-36.74,-66.10,632.08,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.65,-0.04,0.69,-0.31,0.88,-1.01,-0.11,-36.80,-66.77,631.53,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.64,-0.02,0.69,-0.33,0.82,-0.88,-0.12,-36.25,-66.83,631.23,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.63,0.00,0.69,-0.35,0.84,-0.88,-0.17,-35.40,-69.82,630.55,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.62,0.02,0.70,-0.36,0.79,-0.83,-0.24,-36.87,-69.58,630.31,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.61,0.04,0.70,-0.38,0.77,-0.73,-0.11,-37.35,-70.74,629.58,851.00,-2804.00,1421.00
11:47:35 07/04/2014,-0.59,0.06,0.70,-0.39,0.76,-0.76,-0.33,-40.22,-70.74,629.46,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.58,0.08,0.70,-0.41,0.68,-0.67,-0.20,-38.51,-69.82,629.03,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.57,0.10,0.70,-0.42,0.63,-0.63,-0.07,-41.69,-65.73,628.78,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.55,0.12,0.70,-0.44,0.63,-0.62,-0.03,-40.04,-61.10,628.42,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.54,0.13,0.70,-0.45,0.56,-0.55,0.00,-37.60,-59.20,628.23,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.52,0.15,0.70,-0.47,0.55,-0.56,-0.13,-38.02,-62.44,627.99,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.51,0.17,0.69,-0.48,0.48,-0.52,-0.16,-36.56,-66.22,627.81,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.49,0.19,0.69,-0.49,0.42,-0.49,-0.19,-39.61,-66.65,627.56,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.48,0.21,0.69,-0.51,0.43,-0.45,-0.08,-41.08,-66.22,627.38,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.46,0.23,0.68,-0.52,0.35,-0.42,-0.09,-41.38,-65.73,627.14,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.44,0.25,0.68,-0.53,0.25,-0.43,-0.09,-42.05,-66.89,626.83,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.43,0.26,0.68,-0.54,0.25,-0.42,-0.21,-42.72,-67.44,626.46,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.41,0.28,0.67,-0.55,0.20,-0.39,-0.03,-40.22,-67.14,626.40,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.39,0.30,0.66,-0.56,0.16,-0.41,-0.14,-40.77,-64.33,626.59,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.37,0.32,0.66,-0.57,0.12,-0.39,-0.10,-38.39,-66.59,626.46,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.36,0.33,0.65,-0.58,-0.00,-0.40,-0.12,-39.12,-66.35,626.40,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.34,0.35,0.64,-0.59,-0.03,-0.41,-0.08,-40.16,-65.92,626.16,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.32,0.37,0.64,-0.60,-0.09,-0.38,-0.02,-40.04,-64.21,626.04,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.30,0.38,0.63,-0.61,-0.13,-0.40,-0.14,-42.30,-63.54,626.10,2293.00,-267.00,825.00
11:47:35 07/04/2014,-0.28,0.40,0.62,-0.62,-0.19,-0.41,-0.10,-43.58,-65.98,625.98,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.26,0.41,0.61,-0.62,-0.25,-0.43,-0.10,-44.62,-66.10,626.04,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.24,0.43,0.60,-0.63,-0.28,-0.47,-0.04,-45.65,-66.35,625.79,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.22,0.44,0.59,-0.64,-0.35,-0.46,0.10,-47.12,-65.67,625.73,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.20,0.46,0.58,-0.64,-0.42,-0.51,0.03,-44.80,-69.58,625.85,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.18,0.47,0.57,-0.65,-0.41,-0.47,-0.01,-40.10,-72.02,626.04,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.16,0.48,0.56,-0.65,-0.49,-0.53,-0.07,-41.08,-72.20,626.59,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.14,0.50,0.55,-0.66,-0.58,-0.62,0.03,-39.37,-69.27,626.71,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.12,0.51,0.53,-0.66,-0.55,-0.64,0.15,-41.63,-65.19,626.89,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.10,0.52,0.52,-0.67,-0.61,-0.63,0.01,-41.56,-65.25,627.32,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.08,0.54,0.51,-0.67,-0.65,-0.68,0.03,-40.16,-66.96,627.50,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.06,0.55,0.50,-0.67,-0.67,-0.70,-0.09,-41.02,-65.61,627.81,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.04,0.56,0.48,-0.67,-0.74,-0.77,-0.08,-42.30,-66.10,628.11,917.00,1323.00,1207.00
11:47:35 07/04/2014,-0.02,0.57,0.47,-0.68,-0.76,-0.80,-0.01,-40.95,-65.86,627.93,917.00,1323.00,1207.00
11:47:35 07/04/2014,0.00,0.58,0.45,-0.68,-0.77,-0.82,-0.08,-41.50,-66.77,628.11,917.00,1323.00,1207.00
